agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
1,0.14984511474643689,0.09622455238833368,0.0965640819252464,0.11787649505372261,1.22,1.679718330709518,0,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
2,0.4737265966771876,0.2886567846492099,0.28836671992071294,0.3625106706233028,1.3800000000000001,2.793791615430881,0,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
3,0.231964695539853,0.18673801000509888,0.1867814002040827,0.2048547183383908,1.1400000000000001,1.9389334015197242,0,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
4,0.14442661854003544,0.19309356643455028,0.19311616270605925,0.1736403450396497,1.3,1.9771973456546337,0,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
15,3.697449648706734e-05,0.23056959571119004,0.2351946567504425,0.1411315838488603,1.06,1.610413177010555,0,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
1,0.14984511474643689,0.11009817497440613,0.09649637820182513,0.11783587281966984,1.22,1.6795599039967124,0,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
2,0.4737265966771876,0.27680435906854134,0.28842456013788814,0.36254537475360793,1.3800000000000001,2.793926961539071,0,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
3,0.231964695539853,0.18851099049483896,0.1867727480023983,0.20484952701738018,1.1400000000000001,1.9389131553677827,0,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
4,0.14442661854003544,0.1940168797510236,0.19311165690744592,0.17363764156048173,1.3,1.9771868020858787,0,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
15,3.697449648706734e-05,0.23548655180446795,0.23548655180446795,0.14130672088127558,1.06,1.6110962114369747,0,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
1,0.14984511474643689,0.09563794689246936,0.09563794689246936,0.11732081403405636,1.22,1.6775511747328198,0,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
2,0.4737265966771876,0.28915792974969157,0.28915792974969157,0.36298539652068995,1.3800000000000001,2.7956430464306905,0,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
3,0.231964695539853,0.1866630447180667,0.1866630447180667,0.20478370504678123,1.1400000000000001,1.9386564496824468,0,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
4,0.14442661854003544,0.19305452683530444,0.19305452683530444,0.17360336351719685,1.3,1.9770531177170678,0,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
15,3.697449648706734e-05,0.23548655180446795,0.23548655180446795,0.14130672088127558,1.06,1.6110962114369747,0,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
1,0.14984511474643689,0.09563794689246936,0.09563794689246936,0.11732081403405636,1.22,1.6775511747328198,0,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
2,0.4737265966771876,0.28915792974969157,0.28915792974969157,0.36298539652068995,1.3800000000000001,2.7956430464306905,0,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
3,0.231964695539853,0.1866630447180667,0.1866630447180667,0.20478370504678123,1.1400000000000001,1.9386564496824468,0,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
4,0.14442661854003544,0.19305452683530444,0.19305452683530444,0.17360336351719685,1.3,1.9770531177170678,0,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
15,3.697449648706734e-05,0.23056959571119004,0.2351946567504425,0.1411315838488603,1.06,1.610413177010555,0,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
1,0.14984511474643689,0.11009817497440613,0.09649637820182513,0.11783587281966984,1.22,1.6795599039967124,0,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
2,0.4737265966771876,0.27680435906854134,0.28842456013788814,0.36254537475360793,1.3800000000000001,2.793926961539071,0,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
3,0.231964695539853,0.18851099049483896,0.1867727480023983,0.20484952701738018,1.1400000000000001,1.9389131553677827,0,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
4,0.14442661854003544,0.1940168797510236,0.19311165690744592,0.17363764156048173,1.3,1.9771868020858787,0,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
15,1.8712935268155107e-05,0.2,0.027888791331173078,0.016740759972811107,1.06,1.1252889638939634,1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
1,0.03626475100456905,0.2,0.23712486077306189,0.15678081686566475,1.22,1.8314451857760923,1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
2,0.18851922852153685,0.2,0.24565575995267988,0.22280114738022266,1.3800000000000001,2.2489244747828683,1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
3,0.5790433706179482,0.2,0.19603480889813918,0.34923823358606276,1.1400000000000001,2.502029110985645,1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
4,0.19615393692067778,0.2,0.2932957790449459,0.25443904219523866,1.3,2.2923122645614304,1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
15,1.8712935268155107e-05,0.2,0.027888791331173078,0.016740759972811107,1.06,1.1252889638939634,1,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
1,0.03626475100456905,0.2,0.23712486077306189,0.15678081686566475,1.22,1.8314451857760923,1,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
2,0.18851922852153685,0.2,0.24565575995267988,0.22280114738022266,1.3800000000000001,2.2489244747828683,1,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
3,0.5790433706179482,0.2,0.19603480889813918,0.34923823358606276,1.1400000000000001,2.502029110985645,1,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
4,0.19615393692067778,0.2,0.2932957790449459,0.25443904219523866,1.3,2.2923122645614304,1,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
15,1.8712935268155107e-05,0.2,0.027888791331173078,0.016740759972811107,1.06,1.1252889638939634,1,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
1,0.03626475100456905,0.2,0.23712486077306189,0.15678081686566475,1.22,1.8314451857760923,1,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
2,0.18851922852153685,0.2,0.24565575995267988,0.22280114738022266,1.3800000000000001,2.2489244747828683,1,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
3,0.5790433706179482,0.2,0.19603480889813918,0.34923823358606276,1.1400000000000001,2.502029110985645,1,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
4,0.19615393692067778,0.2,0.2932957790449459,0.25443904219523866,1.3,2.2923122645614304,1,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
15,1.8712935268155107e-05,0.012241286359566578,0.012232710667759465,0.007347111574762941,1.06,1.0886537351415755,1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
