seed,dimension,poison_ratio,target,initialization,evaluator,update_rate,round,agent_id,is_poisoned,reputation_share,optimization_before,marginal_contribution,positive_contribution,contribution_share,optimization_after
0,2,0.0,0.0,reversed,uniform,0.0,0,16,False,0.2559981790488201,0.3778305024468294,0.025877490329245727,0.025877490329245727,0.13861918697918824,0.3778305024468294
0,2,0.0,0.0,reversed,uniform,0.3,0,9,False,0.3778305024468295,0.2559981790488201,0.14971439633518457,0.14971439633518457,0.7700788705606744,0.41022238650237636
0,2,0.0,0.0,reversed,uniform,0.3,0,19,False,0.36617131850435053,0.36617131850435053,0.016598004537324112,0.016598004537324112,0.09130194246013745,0.2837105056910866
0,2,0.0,0.0,reversed,uniform,0.3,0,16,False,0.2559981790488201,0.3778305024468294,0.025877490329245727,0.025877490329245727,0.13861918697918824,0.30606710780653706
0,2,0.0,0.0,reversed,uniform,0.3,1,9,False,0.3778305024468295,0.41022238650237636,0.14944164920598269,0.14944164920598269,0.7719462489041152,0.518739545222898
0,2,0.0,0.0,reversed,uniform,0.3,1,19,False,0.36617131850435053,0.2837105056910866,0.016325257408122223,0.016325257408122223,0.09026709690540383,0.22567748305538177
0,2,0.0,0.0,reversed,uniform,0.3,1,16,False,0.2559981790488201,0.30606710780653706,0.02560474320004384,0.02560474320004384,0.13778665419048106,0.25558297172172023
0,2,0.0,0.0,reversed,uniform,0.3,2,9,False,0.3778305024468295,0.518739545222898,0.15243419112327197,0.15243419112327197,0.7522920595150818,0.5888052995105532
0,2,0.0,0.0,reversed,uniform,0.3,2,19,False,0.36617131850435053,0.22567748305538177,0.01931779932541152,0.01931779932541152,0.10115886428215158,0.1883218974234127
0,2,0.0,0.0,reversed,uniform,0.3,2,16,False,0.2559981790488201,0.25558297172172023,0.028597285117333136,0.028597285117333136,0.14654907620276655,0.22287280306603413
0,2,0.0,0.0,reversed,uniform,0.3,3,9,False,0.3778305024468295,0.5888052995105532,0.14740748167969286,0.14740748167969286,0.7863935353969763,0.6480817702764801
0,2,0.0,0.0,reversed,uniform,0.3,3,19,False,0.36617131850435053,0.1883218974234127,0.014291089881832402,0.014291089881832402,0.08226084029564124,0.15650358028508127
0,2,0.0,0.0,reversed,uniform,0.3,3,16,False,0.2559981790488201,0.22287280306603413,0.023570575673754018,0.023570575673754018,0.13134562430738253,0.19541464943843861
