agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
15,1.3082138446378827e-05,0.039634726219602484,0.03958222368114981,0.023754567064068435,1.06,1.0984823986437908,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
1,0.3066915131000381,0.20458140001975927,0.20461279514003164,0.24544428232403423,1.22,1.6176197373649353,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
2,0.0712514663987499,0.33107303764249185,0.3311687708424621,0.22720184906497723,1.3800000000000001,1.748066995485263,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
3,0.07307823885560383,0.14063633390565958,0.1406352043244003,0.11361241813688171,1.1400000000000001,1.3240521173817483,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
4,0.3873470640713448,0.020462565850288446,0.020400311679198216,0.16717901263605683,1.3,1.570830000470412,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
5,0.012009089453813031,0.061253303869227685,0.06121179729697416,0.04153071415970971,1.06,1.1272797569387298,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
6,0.14960954598200402,0.20235863249297076,0.20238889703578378,0.18127715661427188,1.22,1.5136689937151202,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
1,0.30669552533336136,0.1401191157358582,0.1404795229198747,0.20696592388526935,1.22,1.774668676012522,3,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
2,0.07125239853249213,0.21661602914117267,0.21732537654596631,0.15889618534057665,1.3800000000000001,1.8058417767127457,3,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
3,0.07307919488774889,0.08285186813354424,0.08295105110429386,0.07900230861767588,1.1400000000000001,1.3517261870953714,3,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
4,0.3873521314655561,0.19145684285090817,0.19205142677534826,0.27017170865143136,1.3,2.0240601791858364,3,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
5,0.01200924656043917,0.16888754574827605,0.1693791799566661,0.10643120659817532,1.06,1.34523563368311,3,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
6,0.14961150322040231,0.19719269471883594,0.1978134426978508,0.17853266690687142,1.22,1.6984675473104156,3,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
15,1.3082138446378827e-05,0.02571116910534705,0.02203146772014052,0.013224113487462863,1.06,1.0814230638496898,3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
1,0.3066915131000381,0.15398985046846286,0.15433954272254982,0.21528033087354514,1.22,1.568754136015143,3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
2,0.0712514663987499,0.32734755205742594,0.3331426262930114,0.22838616233530679,1.3800000000000001,1.749985582983197,3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
3,0.07307823885560383,0.03659547568854974,0.03325766397081128,0.0491858939247283,1.1400000000000001,1.2196811481580598,3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
4,0.3873470640713448,0.00852074258552489,0.00430106842744864,0.1575194666850071,1.3,1.5551815360297114,3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
5,0.012009089453813031,0.14811509615391233,0.14828025503568892,0.09377178880293857,1.06,1.2119102978607605,3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
6,0.14960954598200402,0.2997201139407772,0.3046473758303495,0.24263224389101132,1.22,1.613064235103438,3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
15,5.806350688238114e-05,0.4783658054069551,0.4839996290087089,0.2904230028079783,1.06,2.9942171987011355,4,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
5,0.258622069798875,0.447986356632987,0.45325749256278003,0.375403323457218,1.06,3.560186134225072,4,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
6,0.7413198666942427,0.06207893160921352,0.06274287842851105,0.33417367373480367,1.22,3.4455966670737928,4,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
15,2.498203174174449e-05,0.12480848324253971,0.12482112594136938,0.07490266837751833,1.06,1.1813423227715796,4,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
1,0.11928920333023771,0.2531032192203796,0.2530259942091946,0.19953127785761182,1.22,1.543240670129331,4,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
2,0.17644771737967513,0.025508440932600195,0.025590641180605514,0.08593347166023337,1.3800000000000001,1.519212224089578,4,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
3,0.08427204143858943,0.07313244703607691,0.07318128768957023,0.07761758918917791,1.1400000000000001,1.2657404944864683,4,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
4,0.18973745719281604,0.2608511295725542,0.26076847731639735,0.23235606926696484,1.3,1.6764168322124828,4,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
5,0.11127307156832544,0.06448146786771831,0.06453636834651405,0.08323104963523861,1.06,1.1948343004090864,4,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
6,0.31895552705861446,0.19811481212813112,0.198076105316349,0.24642787401325517,1.22,1.619213155901473,4,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
15,2.498203174174449e-05,0.42416033374069434,0.42429576999075175,0.25458745480714773,1.06,1.4724316767875791,4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
1,0.11928920333023771,0.03525447071956339,0.03520266433100203,0.0688372799306963,1.22,1.3315163934877279,4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
2,0.17644771737967513,0.00835200651213348,0.008287247661646206,0.07555143554885778,1.3800000000000001,1.5023933255891497,4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
3,0.08427204143858943,0.006410569030310825,0.0063448754552246816,0.03751574184857059,1.1400000000000001,1.2007755017946844,4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
4,0.18973745719281604,0.12708238966092053,0.12707479474736208,0.15213985972554367,1.3,1.5464665727553806,4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
5,0.11127307156832544,0.3738969947166255,0.37400823117665777,0.26891416733332485,1.06,1.4956409510799862,4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
6,0.31895552705861446,0.02484323561975186,0.024786416637355514,0.1424540608058591,1.22,1.4507755785054917,4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
15,2.5787074311423293e-05,0.035739516910549635,0.03589289837748667,0.021546053856216572,1.06,1.1229144772601525,5,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
