agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,coalition_round,payment_contribution_source,payment_fallback_reason
13,0.4787701414821533,0.6793107991772811,0.6833275451222574,0.6015045836662157,1.1400000000000001,5.68737465251659,7,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
9,0.5212298585178468,0.3206892008227189,0.31667245487774265,0.39849541633378427,1.3,4.312625347483409,7,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
15,0.46598568727126066,0.3985568121341764,0.05618513303234801,0.22010535472791307,1.06,2.4906848057314352,7,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.2556701080586334,0.2870396093398118,0.4035039118399463,0.3443703903274211,1.1400000000000001,3.3784075371282376,7,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
9,0.27834420467010595,0.3144035785260119,0.5403109551277057,0.4355242549446658,1.3,4.130907657140328,7,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.5279786142439893,0.323994764900147,0.1807471444517225,0.31963973236862925,1.1400000000000001,3.5564763767068373,8,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
9,0.4720213857560107,0.676005235099853,0.8192528555482775,0.6803602676313708,1.3,6.443523623293163,8,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
18,0.5279786142439893,0.32692228822495295,0.18081867485850633,0.3196826506126995,1.1400000000000001,3.5568008386320082,8,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,eval,
9,0.4720213857560107,0.673077711775047,0.8191813251414937,0.6803173493873005,1.3,6.443199161367991,8,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,eval,
8,0.45526271435032745,0.5,0.9873123753085732,0.7744925109252748,1.1400000000000001,7.057122783469099,9,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
1,0.5447372856496725,0.5,0.012687624691426801,0.2255074890747251,1.22,2.9428772165308996,9,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
8,1.0,0.9895148026514121,1.0,1.0,1.1400000000000001,10.0,9,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,eval,
8,0.48657661746883324,0.7653729273448937,0.9476609697592908,0.7632272288431078,1.1400000000000001,6.9099978500538946,10,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.5134233825311668,0.1271198801572359,0.05233903024070909,0.2367727711568922,1.3,3.0900021499461046,10,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.48657661746883324,0.7624021517064132,0.9476609697592908,0.7632272288431078,1.1400000000000001,6.9099978500538946,10,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.5134233825311668,0.1297770484746394,0.05233903024070909,0.2367727711568922,1.3,3.0900021499461046,10,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
20,1.0,0.9863475754695024,1.0,1.0,1.06,10.0,11,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
20,1.0,0.9861781180959488,1.0,1.0,1.06,10.0,11,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.37706601689927144,0.4445629359617211,0.7474762962989133,0.5993121845390565,1.1400000000000001,4.987584224740743,12,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
15,0.2557519912584921,0.2752028742970554,0.2057110285951841,0.2257274136605073,1.06,2.509169995700457,12,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
17,0.3671819918422366,0.2802341897412234,0.046812675105902646,0.17496040180043623,1.3800000000000001,2.503245779558801,12,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.37706601689927144,0.4380290321695389,0.7423810616323449,0.5962550437391154,1.1400000000000001,4.967957380805121,12,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
15,0.2557519912584921,0.229164880556403,0.20728091611081975,0.22666934616988868,1.06,2.5152172024106854,12,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
17,0.3671819918422366,0.3328060872740582,0.050338022256835466,0.17707561009099593,1.3800000000000001,2.5168254167841937,12,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
17,0.5343819773357096,0.0070244658780254906,2.2547069975293158e-05,0.213766319176269,1.3800000000000001,2.961870761904391,13,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
6,0.4656180226642905,0.9862689619713839,0.9999774529300247,0.786233680823731,1.22,7.0381292380956095,13,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
17,0.5343819773357096,0.006874982227973363,2.2547069975293158e-05,0.213766319176269,1.3800000000000001,2.961870761904391,13,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
6,0.4656180226642905,0.9863317173758339,0.9999774529300247,0.786233680823731,1.22,7.0381292380956095,13,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
15,1.0,0.9863279506833472,1.0,1.0,1.06,10.0,14,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
15,1.0,0.986380250587868,1.0,1.0,1.06,10.0,14,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
16,0.5369141968243755,0.010481411677751979,2.956205693867163e-06,0.2147674524531665,1.22,2.8608233367421922,15,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
3,0.46308580317562453,0.989518588322248,0.9999970437943061,0.7852325475468335,1.1400000000000001,7.139176663257807,15,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
16,0.5369141968243755,0.3108715215885775,0.3517296522697431,0.425803470091596,1.22,4.473138511499793,15,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
3,0.46308580317562453,0.2854407972066188,0.6482703477302568,0.5741965299084039,1.1400000000000001,5.526861488500206,15,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.36554068381743127,0.46188961818461244,0.5017745784498486,0.4472810205968817,1.1400000000000001,4.011544152231981,16,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.30588194063743335,0.3064759237810961,0.2889478074523869,0.2957214607264055,1.06,2.958531777863523,16,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
2,0.32857737554513533,0.2316344580342915,0.20927761409776446,0.25699751867671283,1.3800000000000001,3.0299240699044967,16,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.36554068381743127,0.4644823750610211,0.5045762887428497,0.44896204677268226,1.1400000000000001,4.022336340280621,16,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.30588194063743335,0.2931839910112627,0.287596073060412,0.29491042009122054,1.06,2.953324896985636,16,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
2,0.32857737554513533,0.24233363392771612,0.2078276381967385,0.25612753313609726,1.3800000000000001,3.024338762733745,16,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
19,0.5751083722295758,0.2613968169202345,0.2060910373303367,0.35369797129003233,1.3,3.9173649875462395,17,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.42489162777042433,0.21083348871959184,0.7939089626696633,0.6463020287099677,1.3,6.0826350124537605,17,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
19,0.6369361275528013,0.5407590343283398,0.09365568956996474,0.31096786476309934,1.3,3.675794486790079,17,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,eval,
15,0.3630638724471987,0.4592409656716603,0.9063443104300353,0.6890321352369007,1.06,6.32420551320992,17,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,eval,
8,0.643372973760584,0.9895133569680022,0.9999916956689139,0.8573442069055819,1.1400000000000001,7.690109740758645,18,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
6,0.3566270262394161,0.010486643031997735,8.304331086131012e-06,0.14265579309441812,1.22,2.3098902592413544,18,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
10,0.5285845184393161,0.4581272468756917,0.4467061659220063,0.4794575069289302,1.06,4.761411953491341,18,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
6,0.47141548156068386,0.25283483881443264,0.5532938340779937,0.5205424930710698,1.22,5.238588046508658,18,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.3984081239269777,0.36820560055223406,0.42009032088383264,0.41141744210109066,1.06,3.800040164393264,19,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.3523335035096514,0.27506247668526596,0.18836415329581369,0.25395189338134877,1.1400000000000001,2.831319609919783,19,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.2492583725633708,0.3567319227625,0.3915455258203537,0.3346306645175605,1.1400000000000001,3.368640225686953,19,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.3984081239269777,0.43707976233117873,0.4387776364784725,0.4226298314578746,1.06,3.874714677509445,19,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.3523335035096514,0.16025492011089604,0.1571365163036151,0.23521531118602962,1.1400000000000001,2.706533972498957,19,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.2492583725633708,0.4026653175579252,0.40408584721791235,0.34215485735609574,1.1400000000000001,3.418751349991598,19,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
17,0.6266526387661987,0.98634488509354,0.999997168266982,0.8506593564666687,1.3800000000000001,7.810984734888015,20,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.37334736123380124,0.0068289415532436625,2.8317330180027643e-06,0.14934064353333132,1.06,2.1890152651119847,20,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
17,0.6266526387661987,0.9864010208879613,0.999997168266982,0.8506593564666687,1.3800000000000001,7.810984734888015,20,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.37334736123380124,0.006796600172876841,2.8317330180027643e-06,0.14934064353333132,1.06,2.1890152651119847,20,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
2,1.0,0.9895214803035818,1.0,1.0,1.3800000000000001,10.0,21,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
2,1.0,0.9896549594482911,1.0,1.0,1.3800000000000001,10.0,21,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,eval,
1,0.5747282549259761,0.5236846349012231,0.9833598959433287,0.8199072395363877,1.22,7.418498730895091,22,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
6,0.4252717450740238,0.47631536509877687,0.016640104056671268,0.1800927604636123,1.22,2.5815012691049093,22,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
1,0.3883730512755489,0.4188886576413682,0.9007763939644803,0.6958150568889078,1.22,5.575802256124562,22,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
19,0.3242492465842478,0.3055020237160875,0.010583656163813423,0.13604989233198717,1.3,2.1516723259982395,22,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
6,0.28737770214020336,0.2756093186425444,0.08863994987170633,0.16813505077910515,1.22,2.272525417877198,22,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
3,0.36609480630527397,0.6604196019815307,0.6688974905007792,0.547776416822577,1.1400000000000001,4.788190936038363,23,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.3196368032667526,0.17367898841628024,0.1655587530960278,0.22718997316431772,1.1400000000000001,2.653085221274356,23,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
5,0.31426839042797344,0.16590140960218908,0.16554375640319313,0.22503361001310526,1.06,2.5587238426872814,23,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
3,0.36609480630527397,0.6653583308236172,0.6686394499341836,0.5476215924826198,1.1400000000000001,4.787159805934248,23,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.3196368032667526,0.16758008174438946,0.16568776761328197,0.22726738187467022,1.1400000000000001,2.653600763285304,23,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
5,0.31426839042797344,0.16706158743199345,0.16567278245253447,0.22511102564271007,1.06,2.5592394307804494,23,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.4572396236279282,0.3333333333333333,0.08953171388910619,0.236614877784635,1.1400000000000001,2.659067515377357,24,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.2299679008300801,0.3333333333333333,0.7947564003927388,0.5688410005676753,1.06,4.711959223644476,24,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
7,0.3127924755419918,0.3333333333333333,0.11571188571815506,0.19454412164768975,1.3800000000000001,2.628973260978168,24,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.4572396236279282,0.11930990590698207,0.09811484219987175,0.24176475477109433,1.1400000000000001,2.6921297256304255,24,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.2299679008300801,0.7583924709789909,0.8037712193827852,0.5742498919617032,1.06,4.746684306394134,24,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
7,0.3127924755419918,0.12229762311402723,0.09811393841734303,0.18398535326720256,1.3800000000000001,2.5611859679754403,24,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
9,0.3675861669249263,0.39350456110328497,0.5611845456923029,0.4837451941853522,1.3,4.366944531135133,25,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
19,0.3532777682294573,0.5181621055633816,0.35175882853608476,0.3523664044134338,1.3,3.5340030039811703,25,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.2791360648456166,0.08833333333333332,0.08705662577161243,0.1638884014012141,1.06,2.0990524648836972,25,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
9,0.3675861669249263,0.4836215229626118,0.4515547158499398,0.41796729627993434,1.3,3.9499126584147835,25,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
19,0.3532777682294573,0.4003259213151291,0.4133731977738521,0.38933502595609415,1.3,3.768384064561637,25,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.2791360648456166,0.1160525557222591,0.13507208637620804,0.19269767776397145,1.06,2.281703277023579,25,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.35936896272190333,0.297437242248858,0.2008014389982903,0.2642284484877355,1.06,2.7563466392912623,26,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.36784069323264207,0.3512372064783492,0.3994981821120258,0.3868351865602723,1.3,3.783481897716948,26,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
16,0.2727903440454546,0.35132555127279286,0.3997003788896839,0.3489363649519922,1.22,3.4601714629917897,26,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.35936896272190333,0.2971012578835642,0.19386138648599338,0.26006441698035737,1.06,2.729613557013894,26,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.36784069323264207,0.38067966412415505,0.40299225595441784,0.38893163086570753,1.3,3.7969410701578425,26,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
16,0.2727903440454546,0.3222190779922808,0.4031463575595888,0.3510039521539351,1.22,3.4734453728282633,26,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
5,0.3674759152413462,0.39354655020849755,0.3702282395993449,0.3691273098561454,1.06,3.459327514064945,27,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.2800519508443133,0.21069633798355764,0.2566730851434038,0.2660246314237676,1.1400000000000001,2.8691601042544894,27,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.35247213391434046,0.3957571118079448,0.37309867525725127,0.36484805872008697,1.3,3.6715123816805653,27,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
5,0.3674759152413462,0.39499867976388875,0.370267549381305,0.36915089572532145,1.06,3.4594808222145894,27,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.2800519508443133,0.21172955197727727,0.2565914072657145,0.265975624697154,1.1400000000000001,2.868841560531501,27,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.35247213391434046,0.39327176825883403,0.3731410433529805,0.3648734795775245,1.3,3.671677617253909,27,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.632564588624948,0.010479181532949135,6.972002575736632e-07,0.25302625377013377,1.06,3.0336047794070433,28,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
8,0.3674354113750519,0.9895208184670508,0.9999993027997425,0.7469737462298662,1.1400000000000001,6.966395220592956,28,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
20,0.4588398695621773,0.23275326811442199,0.00895151018534322,0.18890685393607687,1.06,2.3181196472142718,28,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.2746355426572469,0.14065110466195677,0.008952660982003945,0.11522581365210113,1.1400000000000001,1.9074039189229937,28,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.2665245877805758,0.6265956272236213,0.9820958288326528,0.695867332411822,1.1400000000000001,5.774476433862734,28,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.41202678844060914,0.37372970442501846,0.12083566720875709,0.2373121157014979,1.1400000000000001,2.701513721315856,29,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
16,0.34370584556674505,0.4594444578398649,0.792996299172613,0.6132801177302658,1.22,5.255383174665149,29,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
15,0.24426736599264584,0.16682583773511667,0.0861680336186299,0.1494077665682363,1.06,2.0431031040189946,29,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.41202678844060914,0.37743796476565017,0.3361994374999051,0.3665303778761867,1.1400000000000001,3.5517698864253084,29,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
16,0.34370584556674505,0.3796651274693339,0.3363622338982509,0.3392996785656486,1.22,3.4525918849619677,29,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
15,0.24426736599264584,0.24289690776501602,0.327438328601844,0.2941699435581647,1.06,2.995638228612724,29,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,eval,
