seed,dimension,poison_ratio,target,initialization,evaluator,update_rate,round,target_error,evaluation_loss,consistency_l1,update_l1,informative,stage3_requests_cumulative,contribution_requests_cumulative
0,2,0.3,0.0,uniform,median,0.3,5,0.03942824345585194,0.0042658415623009205,0.10404505219992677,0.03121351565997804,True,1221,2718
0,2,0.3,0.0,uniform,trimmed,0.3,0,0.032838576052871105,0.017331295801947515,1.004497033312403,0.30134910999372094,True,231,714
0,2,0.3,0.0,uniform,trimmed,0.3,1,0.022791849017961496,0.012525354356815418,0.6556065904361875,0.1966819771308563,True,408,1428
0,2,0.3,0.0,uniform,trimmed,0.3,2,0.06546782654058703,0.04360003272692362,0.8086355795420894,0.24259067386262687,True,588,2142
0,2,0.3,0.0,uniform,trimmed,0.3,3,0.06546810506529965,0.04360016683737437,0.5660449056794625,0.1698134717038387,True,819,2856
0,2,0.3,0.0,uniform,trimmed,0.3,4,0.06546822332572333,0.043600221474965416,0.3962314339756238,0.11886943019268711,True,1002,3570
0,2,0.3,0.0,uniform,trimmed,0.3,5,0.06546823657698297,0.043600231409072876,0.27736200378293674,0.08320860113488096,True,1212,4284
0,5,0.0,0.0,uniform,uniform,0.3,0,0.0012609740975523531,0.020626583447058994,0.8273201878375409,0.24819605635126235,True,1392,12972
0,5,0.0,0.0,uniform,uniform,0.3,1,0.0010533268863712197,0.022966887801885605,0.713761237309479,0.21412837119284364,True,2832,25944
0,5,0.0,0.0,uniform,uniform,0.3,2,0.0013011518159655178,0.024135276675224304,0.5176755724558942,0.15530267173676832,True,3714,38916
0,5,0.0,0.0,uniform,uniform,0.3,3,0.003470391196184086,0.023345887660980225,0.3570857808154082,0.10712573424462224,True,4452,51888
0,5,0.0,0.0,uniform,uniform,0.3,4,0.0038236025986679856,0.022706441581249237,0.22882118028341775,0.06864635408502538,True,5088,64860
0,5,0.0,0.0,uniform,uniform,0.3,5,0.0007980830308566556,0.022864345461130142,0.16522152614884705,0.04956645784465402,True,5730,77832
0,5,0.0,0.0,uniform,median,0.3,0,0.0012609740975523531,0.005899539217352867,0.8622003300395392,0.25866009901186177,True,1392,9468
0,5,0.0,0.0,uniform,median,0.3,1,0.012649945661991291,0.009508645161986351,0.713189899006526,0.21395696970195782,True,2172,18936
0,5,0.0,0.0,uniform,median,0.3,2,0.009601325305952368,0.008963081985712051,0.4835310950987327,0.14505932852961984,True,3030,28404
0,5,0.0,0.0,uniform,median,0.3,3,0.034530346110314025,0.034692490473389626,0.6889902694232273,0.2066970808269682,True,3540,37872
0,5,0.0,0.0,uniform,median,0.3,4,0.008965357922533723,0.009306346997618675,0.16221381780775598,0.04866414534232675,True,4152,47340
0,5,0.0,0.0,uniform,median,0.3,5,0.010328566481605073,0.00915105827152729,0.11031047608166561,0.03309314282449982,True,4722,56808
0,5,0.0,0.0,uniform,trimmed,0.3,0,0.0012609740975523531,0.014658894389867783,0.9799358709946971,0.2939807612984091,True,1392,12456
0,5,0.0,0.0,uniform,trimmed,0.3,1,0.0022335356231957676,0.01508936658501625,0.6860192387015908,0.20580577161047725,True,2820,24912
0,5,0.0,0.0,uniform,trimmed,0.3,2,0.00517315127013461,0.026941114105284214,1.0590893236638566,0.31772679709915697,True,4266,37368
0,5,0.0,0.0,uniform,trimmed,0.3,3,0.04195089037083258,0.04289854969829321,0.8510874606231957,0.25532623818695876,True,4938,49824
0,5,0.0,0.0,uniform,trimmed,0.3,4,0.030949100352177877,0.03686543367803097,0.595761222436237,0.17872836673087106,True,5514,62280
0,5,0.0,0.0,uniform,trimmed,0.3,5,0.013534417774969498,0.02593659795820713,0.21089104175252132,0.06326731252575638,True,6396,74736
0,5,0.3,0.0,uniform,uniform,0.3,0,0.0016701176357808434,0.06286111722389857,1.0639856944982111,0.31919570834946326,True,810,10698
0,5,0.3,0.0,uniform,uniform,0.3,1,0.0036830372324843097,0.05143425241112709,0.7043793571047796,0.2113138071314339,True,1464,21396
0,5,0.3,0.0,uniform,uniform,0.3,2,0.033301000591276164,0.04355952516198158,0.46453630599712115,0.13936089179913638,True,2034,32094
0,5,0.3,0.0,uniform,uniform,0.3,3,0.032640006694172996,0.044741361091534294,0.33123168741116094,0.09936950622334823,True,3162,42792
0,5,0.3,0.0,uniform,uniform,0.3,4,0.0016273775382664724,0.05264996737241745,0.2617214035151578,0.07851642105454737,True,3642,53490
0,5,0.3,0.0,uniform,uniform,0.3,5,0.0008370748983543841,0.052549293264746666,0.1828774467619207,0.05486323402857614,True,4236,64188
0,5,0.3,0.0,uniform,median,0.3,0,0.0016701176357808434,0.05027920939028263,0.9947333593247002,0.29842000779741007,True,810,12324
0,5,0.3,0.0,uniform,median,0.3,1,0.017802470826077332,0.036160482093691826,0.646677433229718,0.1940032299689154,True,2184,24648
0,5,0.3,0.0,uniform,median,0.3,2,0.017954034034000088,0.03394702449440956,0.43393712199310375,0.1301811365979312,True,2892,36972
0,5,0.3,0.0,uniform,median,0.3,3,0.016329914380816213,0.05143994465470314,0.38444959156022807,0.11533487746806834,True,3726,49296
0,5,0.3,0.0,uniform,median,0.3,4,0.023689193949847365,0.04177270457148552,0.24415499025482112,0.07324649707644636,True,4170,61620
0,5,0.3,0.0,uniform,median,0.3,5,0.016754579845471795,0.0353549737483263,0.13377228562401777,0.04013168568720525,True,4860,73944
0,5,0.3,0.0,uniform,trimmed,0.3,0,0.0016701176357808434,0.059525638818740845,0.927902423583792,0.27837072707513755,True,810,11316
0,5,0.3,0.0,uniform,trimmed,0.3,1,0.06170972624939619,0.0448813121765852,0.4914467006449084,0.14743401019347252,True,1572,22632
0,5,0.3,0.0,uniform,trimmed,0.3,2,0.059281011268073946,0.056359793059527874,0.461633351090874,0.13849000532726222,True,2724,33948
0,5,0.3,0.0,uniform,trimmed,0.3,3,0.06773185157940498,0.047155747190117836,0.22583206000400421,0.06774961800120127,True,3786,45264
0,5,0.3,0.0,uniform,trimmed,0.3,4,0.06898582389386831,0.04770532064139843,0.16318492264054327,0.048955476792162916,True,4884,56580
0,5,0.3,0.0,uniform,trimmed,0.3,5,0.06996540752361713,0.04893086291849613,0.12589727579736554,0.03776918273920964,True,5622,67896
1,2,0.0,0.0,uniform,uniform,0.3,0,0.014061642639210413,0.0020194388926029205,0.595631551265773,0.17868946537973188,True,111,57
1,2,0.0,0.0,uniform,uniform,0.3,1,0.01421551158181699,0.0018762486676375072,0.41381376191432634,0.12414412857429791,True,231,114
1,2,0.0,0.0,uniform,uniform,0.3,2,0.014816338621567837,0.00017782673239707947,0.25492313342215245,0.07647694002664568,True,558,171
1,2,0.0,0.0,uniform,uniform,0.3,3,0.014533442545651407,0.0005774050951004028,0.1862490765429783,0.05587472296289352,True,999,228
1,2,0.0,0.0,uniform,uniform,0.3,4,0.014571716952797149,0.0015307193001111348,0.14990270352053592,0.04497081105616087,True,1185,285
1,2,0.0,0.0,uniform,uniform,0.3,5,0.01456295554620675,0.0014337611695130665,0.10288434494406962,0.030865303483220904,True,1332,342
1,2,0.0,0.0,uniform,median,0.3,0,0.014061642639210413,0.0016175061464309692,0.5886654502753276,0.17659963508259827,True,111,57
1,2,0.0,0.0,uniform,median,0.3,1,0.014571613654587829,0.0019230842590332031,0.4175726547680315,0.12527179643040948,True,384,114
1,2,0.0,0.0,uniform,median,0.3,2,0.014776465796698723,9.31471586227417e-05,0.26078074303965204,0.07823422291189555,True,792,171
1,2,0.0,0.0,uniform,median,0.3,3,0.014748214400364362,0.00014935433864593506,0.18346480887354089,0.05503944266206236,True,1224,228
1,2,0.0,0.0,uniform,median,0.3,4,0.014534174745977952,0.001302279531955719,0.14794558560181625,0.044383675680544854,True,1515,285
1,2,0.0,0.0,uniform,median,0.3,5,0.014492068972116058,0.0008261352777481079,0.09533869536372581,0.028601608609117646,True,1995,342
1,2,0.0,0.0,uniform,trimmed,0.3,0,0.014061642639210413,0.0020194388926029205,0.595631551265773,0.17868946537973188,True,111,57
1,2,0.0,0.0,uniform,trimmed,0.3,1,0.01421551158181699,0.0018762486676375072,0.41381376191432634,0.12414412857429791,True,231,114
1,2,0.0,0.0,uniform,trimmed,0.3,2,0.014816338621567837,0.00017782673239707947,0.25492313342215245,0.07647694002664568,True,558,171
1,2,0.0,0.0,uniform,trimmed,0.3,3,0.014533442545651407,0.0005774050951004028,0.1862490765429783,0.05587472296289352,True,999,228
1,2,0.0,0.0,uniform,trimmed,0.3,4,0.014571716952797149,0.0015307193001111348,0.14990270352053592,0.04497081105616087,True,1185,285
1,2,0.0,0.0,uniform,trimmed,0.3,5,0.01456295554620675,0.0014337611695130665,0.10288434494406962,0.030865303483220904,True,1332,342
1,2,0.3,0.0,uniform,uniform,0.3,0,0.005341801071744534,0.005243753393491109,0.9603003745246994,0.28809011235740983,True,282,75
1,2,0.3,0.0,uniform,uniform,0.3,1,0.010378109998260499,0.005448633184035619,0.6730947722425924,0.2019284316727777,True,672,150
1,2,0.3,0.0,uniform,uniform,0.3,2,0.023431480031009144,0.013970227291186651,0.5094567006842342,0.15283701020527027,True,789,225
1,2,0.3,0.0,uniform,uniform,0.3,3,0.023793194914658145,0.014149311929941177,0.35745713450107275,0.10723714035032175,True,942,300
1,2,0.3,0.0,uniform,uniform,0.3,4,0.02390598910377406,0.014211428662141165,0.2505107952364014,0.07515323857092042,True,1173,375
1,2,0.3,0.0,uniform,uniform,0.3,5,0.023905920665036717,0.014211403826872507,0.1753574403647431,0.052607232109422905,True,1383,450
1,2,0.3,0.0,uniform,median,0.3,0,0.005341801071744534,0.001394476741552353,0.9899236634251516,0.2969770990275454,True,282,75
1,2,0.3,0.0,uniform,median,0.3,1,0.012651806176563696,0.01210760697722435,0.7431076157294108,0.22293228471882315,True,618,150
1,2,0.3,0.0,uniform,median,0.3,2,0.023519953063537713,0.014132611453533173,0.5302335933776597,0.15907007801329787,True,750,225
1,2,0.3,0.0,uniform,median,0.3,3,0.023857593700974178,0.014263801276683807,0.371821853499133,0.11154655604973988,True,912,300
1,2,0.3,0.0,uniform,median,0.3,4,0.02390598910377406,0.014298774302005768,0.26045093882507403,0.07813528164752222,True,1119,375
1,2,0.3,0.0,uniform,median,0.3,5,0.02390594428320547,0.014298737049102783,0.18231547005494544,0.05469464101648357,True,1323,450
1,2,0.3,0.0,uniform,trimmed,0.3,0,0.005341801071744534,0.005243753393491109,0.9603003745246994,0.28809011235740983,True,282,75
1,2,0.3,0.0,uniform,trimmed,0.3,1,0.010378109998260499,0.005448633184035619,0.6730947722425924,0.2019284316727777,True,672,150
1,2,0.3,0.0,uniform,trimmed,0.3,2,0.023431480031009144,0.013970227291186651,0.5094567006842342,0.15283701020527027,True,789,225
1,2,0.3,0.0,uniform,trimmed,0.3,3,0.023793194914658145,0.014149311929941177,0.35745713450107275,0.10723714035032175,True,942,300
1,2,0.3,0.0,uniform,trimmed,0.3,4,0.02390598910377406,0.014211428662141165,0.2505107952364014,0.07515323857092042,True,1173,375
1,2,0.3,0.0,uniform,trimmed,0.3,5,0.023905920665036717,0.014211403826872507,0.1753574403647431,0.052607232109422905,True,1383,450
1,5,0.0,0.0,uniform,uniform,0.3,0,0.0562754911956978,0.03278135322034359,1.1804379399428662,0.35413138198285987,True,1350,11520
1,5,0.0,0.0,uniform,uniform,0.3,1,0.06474437487051343,0.0381053468833367,0.8851175549721868,0.2655352664916561,True,2742,23040
1,5,0.0,0.0,uniform,uniform,0.3,2,0.06546790250016121,0.04592710671325525,0.7395110291390146,0.22185330874170436,True,3372,34560
1,5,0.0,0.0,uniform,uniform,0.3,3,0.05426171041307026,0.050173248474796615,0.5542860944674287,0.16628582834022862,True,4266,46080
1,5,0.0,0.0,uniform,uniform,0.3,4,0.059576216922121006,0.053890046353141464,0.42193997735721916,0.12658199320716573,True,5046,57600
1,5,0.0,0.0,uniform,uniform,0.3,5,0.06361443154079649,0.05398996608952681,0.2963136010845011,0.08889408032535034,True,6426,69120
1,5,0.0,0.0,uniform,median,0.3,0,0.0562754911956978,0.01015908271074295,0.7834063177407591,0.23502189532222775,True,1350,12144
1,5,0.0,0.0,uniform,median,0.3,1,0.056634672472400116,0.0054615214467048645,0.33917427854267335,0.10175228356280198,True,2730,24288
1,5,0.0,0.0,uniform,median,0.3,2,0.05717204285612376,0.0053778886795043945,0.234704929896979,0.07041147896909372,True,3492,36432
1,5,0.0,0.0,uniform,median,0.3,3,0.023742270996344295,0.039022162556648254,1.370882101880655,0.4112646305641965,True,4842,48576
1,5,0.0,0.0,uniform,median,0.3,4,0.011951253943766282,0.033236512914299965,0.8099190268591063,0.2429757080577319,True,5412,60720
1,5,0.0,0.0,uniform,median,0.3,5,0.02134340320735717,0.03912172466516495,0.7166417632587267,0.2149925289776179,True,6090,72864
1,5,0.0,0.0,uniform,trimmed,0.3,0,0.0562754911956978,0.012380254454910755,0.9275669986570185,0.2782700995971056,True,1350,11952
1,5,0.0,0.0,uniform,trimmed,0.3,1,0.057710731082083966,0.008687585592269897,0.5881403781768546,0.17644211345305633,True,2778,23904
1,5,0.0,0.0,uniform,trimmed,0.3,2,0.061563770047108335,0.009952670894563198,0.43172097841645557,0.12951629352493668,True,4188,35856
1,5,0.0,0.0,uniform,trimmed,0.3,3,0.04580163885094657,0.024127427488565445,0.5791770530648992,0.1737531159194698,True,4860,47808
1,5,0.0,0.0,uniform,trimmed,0.3,4,0.040836055462516896,0.028650227934122086,0.4713252331734929,0.1413975699520479,True,6264,59760
1,5,0.0,0.0,uniform,trimmed,0.3,5,0.040621237216039496,0.035136619582772255,0.4072874742200503,0.12218624226601503,True,7602,71712
1,5,0.3,0.0,uniform,uniform,0.3,0,0.00419714131811072,0.02626771037466824,1.0221934339279772,0.3066580301783932,True,1020,14628
1,5,0.3,0.0,uniform,uniform,0.3,1,0.011615164384137205,0.02710023211936156,0.7258535271650428,0.2177560581495128,True,1632,29256
1,5,0.3,0.0,uniform,uniform,0.3,2,0.08601997358090685,0.03653718469043573,0.6415021847742037,0.19245065543226123,True,2610,43884
1,5,0.3,0.0,uniform,uniform,0.3,3,0.05718009766714793,0.026153290101016562,0.3039266830872739,0.09117800492618224,True,3648,58512
1,5,0.3,0.0,uniform,uniform,0.3,4,0.05283258782480793,0.0251747767906636,0.20091408152776824,0.06027422445833041,True,4524,73140
1,5,0.3,0.0,uniform,uniform,0.3,5,0.04690275562858126,0.024969667273884017,0.13819387100482305,0.041458161301446826,True,5766,87768
1,5,0.3,0.0,uniform,median,0.3,0,0.00419714131811072,0.015193221857771277,0.9587506897162724,0.2876252069148818,True,1020,10518
1,5,0.3,0.0,uniform,median,0.3,1,0.0072674834844094205,0.015152163803577423,0.6707552596887528,0.2012265779066258,True,1764,21036
1,5,0.3,0.0,uniform,median,0.3,2,0.004108279642338453,0.020105695351958275,0.5144099927642719,0.15432299782928166,True,2070,31554
1,5,0.3,0.0,uniform,median,0.3,3,0.014695095461982,0.021355969831347466,0.3691377832033324,0.11074133496099971,True,2688,42072
1,5,0.3,0.0,uniform,median,0.3,4,0.015407442874776134,0.012114521116018295,0.17784480243375184,0.05335344073012552,True,3252,52590
1,5,0.3,0.0,uniform,median,0.3,5,0.008991313044519722,0.012890171259641647,0.1311469666636365,0.039344089999090934,True,3726,63108
1,5,0.3,0.0,uniform,trimmed,0.3,0,0.00419714131811072,0.0151269769994542,0.9213719147155904,0.2764115744146771,True,1020,11934
1,5,0.3,0.0,uniform,trimmed,0.3,1,0.055757449182861185,0.03119938261806965,0.7323768653306519,0.2197130595991956,True,1938,23868
1,5,0.3,0.0,uniform,trimmed,0.3,2,0.0679391561061915,0.027075713500380516,0.4953076394913597,0.14859229184740788,True,2604,35802
1,5,0.3,0.0,uniform,trimmed,0.3,3,0.06847264821328025,0.026598621043376625,0.3439886779921436,0.10319660339764304,True,2952,47736
1,5,0.3,0.0,uniform,trimmed,0.3,4,0.06173776932519004,0.0387636823579669,0.2902399699808368,0.08707199099425106,True,3816,59670
1,5,0.3,0.0,uniform,trimmed,0.3,5,0.07686722244387967,0.03177115228027105,0.17593761190370819,0.05278128357111232,True,4326,71604
2,2,0.0,0.0,uniform,uniform,0.3,0,0.00018353634036660793,0.00831918977200985,0.6990789929081749,0.2097236978724525,True,240,795
2,2,0.0,0.0,uniform,uniform,0.3,1,0.00018353634036660793,0.00831918977200985,0.48935529503572245,0.14680658851071676,True,480,1590
2,2,0.0,0.0,uniform,uniform,0.3,2,0.00018353634036660793,0.00831918977200985,0.3425487065250057,0.10276461195750167,True,732,2385
2,2,0.0,0.0,uniform,uniform,0.3,3,0.00018353634036660793,0.00831918977200985,0.23978409456750402,0.07193522837025122,True,972,3180
2,2,0.0,0.0,uniform,uniform,0.3,4,0.00018356123683815895,0.008319214607278505,0.16784905979476672,0.05035471793843005,True,1224,3975
2,2,0.0,0.0,uniform,uniform,0.3,5,0.0001835413661410712,0.008319209640224775,0.11749430313682516,0.03524829094104755,True,1497,4770
2,2,0.0,0.0,uniform,median,0.3,0,0.00018353634036660793,0.0013078078627586365,0.6048490980715826,0.1814547294214748,True,240,39
2,2,0.0,0.0,uniform,median,0.3,1,0.00018353634036660793,0.0013078078627586365,0.42339436865010777,0.1270183105950323,True,504,78
2,2,0.0,0.0,uniform,median,0.3,2,0.00018346188335272018,0.0013078376650810242,0.29637613984010214,0.08891284195203064,True,738,117
2,2,0.0,0.0,uniform,median,0.3,3,0.00024566357798683214,0.00118342787027359,0.20712207885160383,0.06213662365548121,True,921,156
2,2,0.0,0.0,uniform,median,0.3,4,0.00018353634036660793,0.0013078078627586365,0.14532659244756363,0.043597977734269114,True,1173,195
2,2,0.0,0.0,uniform,median,0.3,5,0.00018349165066489093,0.0013078376650810242,0.10172869649832117,0.03051860894949629,True,1395,234
2,2,0.0,0.0,uniform,trimmed,0.3,0,0.00018353634036660793,0.00831918977200985,0.6990789929081749,0.2097236978724525,True,240,795
2,2,0.0,0.0,uniform,trimmed,0.3,1,0.00018353634036660793,0.00831918977200985,0.48935529503572245,0.14680658851071676,True,480,1590
2,2,0.0,0.0,uniform,trimmed,0.3,2,0.00018353634036660793,0.00831918977200985,0.3425487065250057,0.10276461195750167,True,732,2385
2,2,0.0,0.0,uniform,trimmed,0.3,3,0.00018353634036660793,0.00831918977200985,0.23978409456750402,0.07193522837025122,True,972,3180
2,2,0.0,0.0,uniform,trimmed,0.3,4,0.00018356123683815895,0.008319214607278505,0.16784905979476672,0.05035471793843005,True,1224,3975
2,2,0.0,0.0,uniform,trimmed,0.3,5,0.0001835413661410712,0.008319209640224775,0.11749430313682516,0.03524829094104755,True,1497,4770
2,2,0.3,0.0,uniform,uniform,0.3,0,0.011036091947952187,0.01848810228208701,0.5328176364868211,0.15984529094604627,True,183,156
2,2,0.3,0.0,uniform,uniform,0.3,1,0.011053561663485922,0.018486787254611652,0.37285464308586924,0.1118563929257608,True,408,312
2,2,0.3,0.0,uniform,uniform,0.3,2,0.011239738016970868,0.018524518236517906,0.2643961790488122,0.07931885371464362,True,579,468
2,2,0.3,0.0,uniform,uniform,0.3,3,0.011344116651686331,0.018541542813181877,0.1866247363687341,0.0559874209106202,True,750,624
2,2,0.3,0.0,uniform,uniform,0.3,4,0.01178613434012954,0.018621396894256275,0.1380163282573712,0.041404898477211335,True,933,780
2,2,0.3,0.0,uniform,uniform,0.3,5,0.011770166148878936,0.018617790813247364,0.09627384134306001,0.028882152402918054,True,1080,936
2,2,0.3,0.0,uniform,median,0.3,0,0.011036091947952187,0.007032573223114014,0.6533333333333333,0.19600000000000006,True,183,165
2,2,0.3,0.0,uniform,median,0.3,1,0.011025075643114501,0.007048442959785461,0.45733333333333326,0.1372,True,408,330
2,2,0.3,0.0,uniform,median,0.3,2,0.011114711268724431,0.006981059908866882,0.3201333333333333,0.09603999999999994,True,579,495
2,2,0.3,0.0,uniform,median,0.3,3,0.011435350467005279,0.006746374070644379,0.22409333333333337,0.06722800000000008,True,774,660
2,2,0.3,0.0,uniform,median,0.3,4,0.011546936217613268,0.006644979119300842,0.15686533333333325,0.0470596,True,969,825
2,2,0.3,0.0,uniform,median,0.3,5,0.012163407045546748,0.006190665066242218,0.10980573333333324,0.03294171999999987,True,1146,990
2,2,0.3,0.0,uniform,trimmed,0.3,0,0.011036091947952187,0.01848810228208701,0.5328176364868211,0.15984529094604627,True,183,156
2,2,0.3,0.0,uniform,trimmed,0.3,1,0.011053561663485922,0.018486787254611652,0.37285464308586924,0.1118563929257608,True,408,312
2,2,0.3,0.0,uniform,trimmed,0.3,2,0.011239738016970868,0.018524518236517906,0.2643961790488122,0.07931885371464362,True,579,468
2,2,0.3,0.0,uniform,trimmed,0.3,3,0.011344116651686331,0.018541542813181877,0.1866247363687341,0.0559874209106202,True,750,624
2,2,0.3,0.0,uniform,trimmed,0.3,4,0.01178613434012954,0.018621396894256275,0.1380163282573712,0.041404898477211335,True,933,780
2,2,0.3,0.0,uniform,trimmed,0.3,5,0.011770166148878936,0.018617790813247364,0.09627384134306001,0.028882152402918054,True,1080,936
2,5,0.0,0.0,uniform,uniform,0.3,0,0.0023691641212209014,0.014423989846060673,0.7687817028096268,0.230634510842888,True,1500,11880
2,5,0.0,0.0,uniform,uniform,0.3,1,0.01256198642758799,0.018119622332354385,0.6164594351334259,0.18493783054002777,True,2568,23760
2,5,0.0,0.0,uniform,uniform,0.3,2,0.007776074204757233,0.017102032744636137,0.4125847041910854,0.12377541125732563,True,4056,35640
2,5,0.0,0.0,uniform,uniform,0.3,3,0.009722797651832149,0.01781685495128234,0.30200522628384074,0.09060156788515224,True,4770,47520
2,5,0.0,0.0,uniform,uniform,0.3,4,0.008767052055312474,0.017474704422056675,0.20502566754900048,0.061507700264700156,True,6264,59400
2,5,0.0,0.0,uniform,uniform,0.3,5,0.03226804056673252,0.025551417532066505,0.31179046053277204,0.09353713815983164,True,6852,71280
2,5,0.0,0.0,uniform,median,0.3,0,0.0023691641212209014,0.012692863587290049,0.8180934719111478,0.24542804157334433,True,1500,11952
2,5,0.0,0.0,uniform,median,0.3,1,0.0036625146742110815,0.01171954208984971,0.5593497194493295,0.1678049158347989,True,2094,23904
2,5,0.0,0.0,uniform,median,0.3,2,0.008082896727090061,0.012175390962511301,0.397709443642397,0.11931283309271913,True,2784,35856
2,5,0.0,0.0,uniform,median,0.3,3,0.010066575951521273,0.015515683218836784,0.32768339421376663,0.09830501826413003,True,3708,47808
2,5,0.0,0.0,uniform,median,0.3,4,0.00857445030679882,0.01688760705292225,0.25198816464601026,0.07559644939380306,True,4866,59760
2,5,0.0,0.0,uniform,median,0.3,5,0.014153184770792082,0.01965047139674425,0.2280223915984869,0.06840671747954605,True,5886,71712
2,5,0.0,0.0,uniform,trimmed,0.3,0,0.0023691641212209014,0.012641055276617408,0.5399740761747884,0.16199222285243653,True,1500,13002
2,5,0.0,0.0,uniform,trimmed,0.3,1,0.0073046079222293114,0.009437775937840343,0.3164212985987187,0.09492638957961556,True,2652,26004
2,5,0.0,0.0,uniform,trimmed,0.3,2,0.009456505330850185,0.008591391844674945,0.20573896352733995,0.06172168905820208,True,3732,39006
2,5,0.0,0.0,uniform,trimmed,0.3,3,0.00652836707993476,0.010658504208549857,0.18448550443979045,0.055345651331937085,True,4680,52008
2,5,0.0,0.0,uniform,trimmed,0.3,4,0.012043722746700514,0.012072594603523612,0.16005082293621364,0.04801524688086408,True,6144,65010
2,5,0.0,0.0,uniform,trimmed,0.3,5,0.011231099679975376,0.009414403466507792,0.05596283473016235,0.016788850419048804,True,7614,78012
2,5,0.3,0.0,uniform,uniform,0.3,0,0.022930899481975908,0.01875842222943902,0.32646876533674307,0.09794062960102287,True,1350,11598
