seed,dimension,poison_ratio,target,initialization,evaluator,update_rate,round,target_error,evaluation_loss,consistency_l1,update_l1,informative,stage3_requests_cumulative,contribution_requests_cumulative
2,2,0.3,0.0,uniform,uniform,0.3,3,0.011344116651686331,0.018541542813181877,0.1866247363687341,0.0559874209106202,True,750,624
2,2,0.3,0.0,uniform,uniform,0.3,4,0.01178613434012954,0.018621396894256275,0.1380163282573712,0.041404898477211335,True,933,780
2,2,0.3,0.0,uniform,uniform,0.3,5,0.011770166148878936,0.018617790813247364,0.09627384134306001,0.028882152402918054,True,1080,936
2,2,0.3,0.0,uniform,uniform,0.5,0,0.011036091947952187,0.01848810228208701,0.5328176364868211,0.26640881824341056,True,183,156
2,2,0.3,0.0,uniform,uniform,0.5,1,0.011237155574200575,0.018524266158541042,0.26966619952748677,0.13483309976374339,True,354,312
2,2,0.3,0.0,uniform,uniform,0.5,2,0.011952147678933933,0.018644132340947788,0.1459204540574817,0.07296022702874085,True,600,468
2,2,0.3,0.0,uniform,uniform,0.5,3,0.011994490249013334,0.01865474817653497,0.07396431630144425,0.03698215815072213,True,780,624
2,2,0.3,0.0,uniform,uniform,0.5,4,0.012658868152902958,0.018777498975396156,0.0488658999197747,0.024432949959887373,True,987,780
2,2,0.3,0.0,uniform,uniform,0.5,5,0.01838379479291552,0.019535070285201073,0.11093894751005565,0.05546947375502774,True,1452,936
2,2,0.3,0.0,uniform,uniform,1.0,0,0.011036091947952187,0.01848810228208701,0.5328176364868211,0.5328176364868209,True,183,156
2,2,0.3,0.0,uniform,uniform,1.0,1,0.018273351791810777,0.01957349417110284,0.1188438383562688,0.1188438383562688,True,651,312
2,2,0.3,0.0,uniform,uniform,1.0,2,0.01803253110401104,0.020558465893069904,0.008853072599046417,0.008853072599046417,True,810,468
2,2,0.3,0.0,uniform,uniform,1.0,3,0.0180540397577742,0.020553387080629665,4.7495738930870314e-05,4.7495738930870314e-05,True,1005,624
3,2,0.3,0.0,uniform,uniform,0.1,0,0.00384502237264793,0.014632616192102432,0.6116447106040852,0.06116447106040851,True,216,39
3,2,0.3,0.0,uniform,uniform,0.1,1,0.003865593822151736,0.01465608055392901,0.5507138194807645,0.055071381948076426,True,483,78
3,2,0.3,0.0,uniform,uniform,0.1,2,0.0038495541262286437,0.01463634024063746,0.49544591735671606,0.049544591735671606,True,729,117
3,2,0.3,0.0,uniform,uniform,0.1,3,0.003818011379420519,0.014599488427241644,0.4455347934125724,0.04455347934125717,True,948,156
3,2,0.3,0.0,uniform,uniform,0.1,4,0.005913491940207405,0.016194399446249008,0.4172570598213307,0.041725705982133265,True,1155,195
3,2,0.3,0.0,uniform,uniform,0.1,5,0.004272977150346753,0.015751903255780537,0.370929537851904,0.037092953785190425,True,1323,234
3,2,0.3,0.0,uniform,uniform,0.3,0,0.00384502237264793,0.014632616192102432,0.6116447106040852,0.1834934131812255,True,216,39
3,2,0.3,0.0,uniform,uniform,0.3,1,0.003874708989151765,0.014276407659053802,0.4246271363994178,0.12738814091982542,True,498,78
3,2,0.3,0.0,uniform,uniform,0.3,2,0.0042741049697204575,0.015753270437320072,0.3121217281246675,0.09363651843740023,True,705,117
3,2,0.3,0.0,uniform,uniform,0.3,3,0.004264346511179934,0.015728602806727093,0.21823064794437386,0.06546919438331217,True,840,156
3,2,0.3,0.0,uniform,uniform,0.3,4,0.0043107932094502005,0.015771252413590748,0.15320171450790337,0.04596051435237104,True,1032,195
3,2,0.3,0.0,uniform,uniform,0.3,5,0.004259110076131903,0.0156959630548954,0.10646442739459921,0.03193932821837969,True,1191,234
3,2,0.3,0.0,uniform,uniform,0.5,0,0.00384502237264793,0.014632616192102432,0.6116447106040852,0.3058223553020426,True,216,39
3,2,0.3,0.0,uniform,uniform,0.5,1,0.004272916703069875,0.015750887493292492,0.31715632665316307,0.15857816332658153,True,408,78
3,2,0.3,0.0,uniform,uniform,0.5,2,0.004387794936069479,0.015779882669448853,0.15887762645490044,0.07943881322745025,True,531,117
3,2,0.3,0.0,uniform,uniform,0.5,3,0.00411478250998748,0.015107215692599615,0.07256480461625012,0.03628240230812503,True,864,156
3,2,0.3,0.0,uniform,uniform,0.5,4,0.023876015349042046,0.018351107835769653,0.07090783301698855,0.03545391650849425,True,1122,195
3,2,0.3,0.0,uniform,uniform,0.5,5,0.0050836109364382764,0.0094097467760245,0.051832757690480374,0.025916378845240156,True,1356,234
3,2,0.3,0.0,uniform,uniform,1.0,0,0.00384502237264793,0.014632616192102432,0.6116447106040852,0.6116447106040852,True,216,39
3,2,0.3,0.0,uniform,uniform,1.0,1,0.005892675773163325,0.01122211292386055,0.032153416859577004,0.032153416859577004,True,375,78
3,2,0.3,0.0,uniform,uniform,1.0,2,0.004782621893973049,0.009925637394189835,0.011353440457539776,0.011353440457539776,True,675,117
3,2,0.3,0.0,uniform,uniform,1.0,3,0.004272312511178648,0.015744246542453766,0.05477228120794525,0.05477228120794525,True,906,156
3,2,0.3,0.0,uniform,uniform,1.0,4,0.004620176647875063,0.009815926353136698,0.05571265577491938,0.05571265577491938,True,1149,195
3,2,0.3,0.0,uniform,uniform,1.0,5,0.004267630562207525,0.015728045254945755,0.055545490418019816,0.055545490418019816,True,1470,234
4,2,0.3,0.0,uniform,uniform,0.1,0,0.003036737312272393,0.00869031623005867,0.6533333333333334,0.06533333333333335,True,201,462
4,2,0.3,0.0,uniform,uniform,0.1,1,0.0030772346197023084,0.008672583848237991,0.5879999999999999,0.05880000000000002,True,375,924
4,2,0.3,0.0,uniform,uniform,0.1,2,0.0030214374409473083,0.008691960324843725,0.5292000000000001,0.05292000000000008,True,561,1386
4,2,0.3,0.0,uniform,uniform,0.1,3,0.0030344247670289898,0.008685212582349777,0.47628,0.04762799999999992,True,795,1848
4,2,0.3,0.0,uniform,uniform,0.1,4,0.00302712727807301,0.008690740913152695,0.42865200000000003,0.042865200000000075,True,999,2310
4,2,0.3,0.0,uniform,uniform,0.1,5,0.0030367579806868297,0.008683181057373682,0.38578679999999993,0.03857868000000003,True,1305,2772
4,2,0.3,0.0,uniform,uniform,0.3,0,0.003036737312272393,0.00869031623005867,0.6533333333333334,0.19600000000000006,True,201,462
4,2,0.3,0.0,uniform,uniform,0.3,1,0.003042625902380294,0.008699992050727209,0.45733333333333337,0.1372,True,381,924
4,2,0.3,0.0,uniform,uniform,0.3,2,0.003194575297027826,0.008598048239946365,0.31365302783359655,0.09409590835007897,True,561,1386
4,2,0.3,0.0,uniform,uniform,0.3,3,0.013942567487605029,0.009710226207971573,0.22603742498325435,0.06781122749497633,True,870,1848
4,2,0.3,0.0,uniform,uniform,0.3,4,0.013914193144234366,0.010977967331806818,0.15822619748827796,0.04746785924648338,True,1095,2310
4,2,0.3,0.0,uniform,uniform,0.3,5,0.013374051837249601,0.010946359485387802,0.11075833824179462,0.03322750147253834,True,1404,2772
4,2,0.3,0.0,uniform,uniform,0.5,0,0.003036737312272393,0.00869031623005867,0.6533333333333334,0.32666666666666666,True,201,462
4,2,0.3,0.0,uniform,uniform,0.5,1,0.0031717165320636724,0.00861253465215365,0.3215320821573626,0.16076604107868137,True,387,924
4,2,0.3,0.0,uniform,uniform,0.5,2,0.01193181713540481,0.009058695286512375,0.16590062558798524,0.08295031279399262,True,630,1386
4,2,0.3,0.0,uniform,uniform,0.5,3,0.0070895351396866105,0.01188438261548678,0.12780113637288698,0.06390056818644349,True,789,1848
4,2,0.3,0.0,uniform,uniform,0.5,4,0.007086350628996194,0.011877768983443579,0.06369283809204343,0.03184641904602174,True,996,2310
4,2,0.3,0.0,uniform,uniform,0.5,5,0.007089168806258372,0.011883808920780817,0.0320361145144623,0.016018057257231204,True,1185,2772
4,2,0.3,0.0,uniform,uniform,1.0,0,0.003036737312272393,0.00869031623005867,0.6533333333333334,0.6533333333333334,True,201,462
4,2,0.3,0.0,uniform,uniform,1.0,1,0.007089246749697013,0.011883980284134546,0.06938395952981907,0.06938395952981907,True,399,924
4,2,0.3,0.0,uniform,uniform,1.0,2,0.007088715743476887,0.011882875114679337,3.4735533410434893e-05,3.4735533410434893e-05,True,576,1386
5,2,0.3,0.0,uniform,uniform,0.1,0,0.013584153072989658,0.006839662790298462,0.5963129676243277,0.05963129676243284,True,174,93
5,2,0.3,0.0,uniform,uniform,0.1,1,0.01367045974676806,0.006659988934795062,0.5319530102564656,0.05319530102564657,True,360,186
5,2,0.3,0.0,uniform,uniform,0.1,2,0.011317593310936624,0.005170780544479688,0.4422734334876173,0.04422734334876177,True,597,279
5,2,0.3,0.0,uniform,uniform,0.1,3,0.011931367387138181,0.0005638084063927332,0.3091083078041289,0.0309108307804129,True,921,372
5,2,0.3,0.0,uniform,uniform,0.1,4,0.01166104547043556,0.0006204148133595785,0.27911699020209974,0.027911699020210012,True,1278,465
5,2,0.3,0.0,uniform,uniform,0.1,5,0.011878582545890914,0.000575011596083641,0.250467474892352,0.025046747489235244,True,1587,558
5,2,0.3,0.0,uniform,uniform,0.3,0,0.013584153072989658,0.006839662790298462,0.5963129676243277,0.1788938902872983,True,174,93
5,2,0.3,0.0,uniform,uniform,0.3,1,0.011587933985669707,0.0006364540507396063,0.2884490727452412,0.08653472182357236,True,486,186
5,2,0.3,0.0,uniform,uniform,0.3,2,0.011655053418134553,0.0006225177397330602,0.2016873797856314,0.06050621393568939,True,879,279
5,2,0.3,0.0,uniform,uniform,0.3,3,0.005294750166918938,0.00873232570787271,0.3252037294275576,0.09756111882826735,True,1074,372
5,2,0.3,0.0,uniform,uniform,0.3,4,0.004834693813762669,0.009086734925707182,0.23904921192136347,0.07171476357640905,True,1215,465
5,2,0.3,0.0,uniform,uniform,0.3,5,0.0045128060476526954,0.00935595544675986,0.1762699618939615,0.052880988568188514,True,1335,558
5,2,0.3,0.0,uniform,uniform,0.5,0,0.013584153072989658,0.006839662790298462,0.5963129676243277,0.29815648381216386,True,174,93
5,2,0.3,0.0,uniform,uniform,0.5,1,0.005507115519382211,0.008566731587052345,0.3477860071115063,0.17389300355575318,True,333,186
5,2,0.3,0.0,uniform,uniform,0.5,2,0.004687096098284549,0.009198841328422228,0.19418745928414372,0.0970937296420718,True,507,279
5,2,0.3,0.0,uniform,uniform,0.5,3,0.0045867336043876605,0.009274904305736223,0.09962208506400902,0.04981104253200454,True,819,372
5,2,0.3,0.0,uniform,uniform,0.5,4,0.004053276589552013,0.00973203219473362,0.06541976380169533,0.03270988190084771,True,927,465
5,2,0.3,0.0,uniform,uniform,0.5,5,0.00421074483711692,0.009557693575819334,0.02667186469383459,0.013335932346917281,True,1089,558
5,2,0.3,0.0,uniform,uniform,1.0,0,0.013584153072989658,0.006839662790298462,0.5963129676243277,0.5963129676243277,True,174,93
5,2,0.3,0.0,uniform,uniform,1.0,1,0.004413263572628168,0.00940612144768238,0.07685943508893579,0.07685943508893579,True,381,186
5,2,0.3,0.0,uniform,uniform,1.0,2,0.0009740127726729497,0.013139118130008379,0.15532326335871333,0.15532326335871333,True,537,279
5,2,0.3,0.0,uniform,uniform,1.0,3,0.015550815236828441,0.007067941750089328,0.2260646939969638,0.2260646939969638,True,666,372
5,2,0.3,0.0,uniform,uniform,1.0,4,0.004401867238188473,0.009414572889606157,0.07102727534140163,0.07102727534140163,True,873,465
5,2,0.3,0.0,uniform,uniform,1.0,5,0.00028331418295746147,0.012640356396635374,0.13026036005940816,0.13026036005940816,True,1149,558
6,2,0.3,0.0,uniform,uniform,0.1,0,0.007618496419191434,0.0012070834636688232,0.1758520152002994,0.01758520152002996,True,321,642
6,2,0.3,0.0,uniform,uniform,0.1,1,0.00716016703302591,0.0010395919283231099,0.154940622130311,0.015494062213031179,True,555,1284
6,2,0.3,0.0,uniform,uniform,0.1,2,0.00900482645212719,0.0006895288825035095,0.13288556978571298,0.013288556978571231,True,831,1926
6,2,0.3,0.0,uniform,uniform,0.1,3,0.009611689048943717,0.000709374745686849,0.11995559804297928,0.01199555980429795,True,1068,2568
6,2,0.3,0.0,uniform,uniform,0.1,4,0.00780151352835734,0.0012635191281636555,0.1186384595785634,0.01186384595785639,True,1212,3210
6,2,0.3,0.0,uniform,uniform,0.1,5,0.01206153250380737,0.0011164893706639607,0.1038099328161631,0.010380993281616291,True,1410,3852
6,2,0.3,0.0,uniform,uniform,0.3,0,0.007618496419191434,0.0012070834636688232,0.1758520152002994,0.052755604560089764,True,321,642
6,2,0.3,0.0,uniform,uniform,0.3,1,0.00952326949561666,0.0007070948680241903,0.1135265414355835,0.03405796243067499,True,486,1284
6,2,0.3,0.0,uniform,uniform,0.3,2,0.009584843561431633,0.0006812637050946554,0.07900238271234689,0.02370071481370406,True,753,1926
6,2,0.3,0.0,uniform,uniform,0.3,3,0.009602983325892822,0.000726488729317983,0.05611960776434155,0.016835882329302443,True,945,2568
6,2,0.3,0.0,uniform,uniform,0.3,4,0.008009052732646182,0.0013084287444750469,0.050577468035082895,0.015173240410524924,True,1089,3210
6,2,0.3,0.0,uniform,uniform,0.3,5,0.008069224492238014,0.0006463304162025452,0.022666217672113798,0.006799865301634123,True,1440,3852
6,2,0.3,0.0,uniform,uniform,0.5,0,0.007618496419191434,0.0012070834636688232,0.1758520152002994,0.08792600760014974,True,321,642
6,2,0.3,0.0,uniform,uniform,0.5,1,0.007723034058829015,0.0012394711375236511,0.08858404333745573,0.044292021668727866,True,498,1284
6,2,0.3,0.0,uniform,uniform,0.5,2,0.008272965290498036,0.0014136383930842082,0.04791684362269033,0.023958421811345165,True,639,1926
6,2,0.3,0.0,uniform,uniform,0.5,3,0.00811503575685224,0.0006525292992591858,0.009123966882781387,0.0045619834413906935,True,933,2568
6,2,0.3,0.0,uniform,uniform,0.5,4,0.008620345755971925,0.001029108961423238,0.011583388485089191,0.005791694242544609,True,1113,3210
6,2,0.3,0.0,uniform,uniform,0.5,5,0.008480926425843194,0.001197420060634613,0.009126499771698798,0.004563249885849441,True,1308,3852
6,2,0.3,0.0,uniform,uniform,1.0,0,0.007618496419191434,0.0012070834636688232,0.1758520152002994,0.1758520152002994,True,321,642
6,2,0.3,0.0,uniform,uniform,1.0,1,0.008066561720220466,0.0013305867711702983,0.0025359721328096496,0.0025359721328096496,True,513,1284
6,2,0.3,0.0,uniform,uniform,1.0,2,0.008442358677591244,0.0012521420915921528,0.0016191524144062441,0.0016191524144062441,True,762,1926
6,2,0.3,0.0,uniform,uniform,1.0,3,0.007911455272561874,0.0012991055846214294,0.0009658086966770896,0.0009658086966770896,True,969,2568
7,2,0.3,0.0,uniform,uniform,0.1,0,0.003141786493352283,0.0040832071875532465,0.3726493435393562,0.03726493435393563,True,312,183
7,2,0.3,0.0,uniform,uniform,0.1,1,0.0022070084434302473,0.005179310527940591,0.35701233597825993,0.03570123359782601,True,435,366
7,2,0.3,0.0,uniform,uniform,0.1,2,0.00033097657662350954,0.007211655067900817,0.36885648457492654,0.036885648457492703,True,621,549
7,2,0.3,0.0,uniform,uniform,0.1,3,0.0015781561191907656,0.005885455446938674,0.29974014688690365,0.029974014688690376,True,879,732
7,2,0.3,0.0,uniform,uniform,0.1,4,0.003515276800673206,0.009015414553383986,0.3549505922289308,0.03549505922289309,True,981,915
7,2,0.3,0.0,uniform,uniform,0.1,5,0.004024129570263213,0.008865806894997755,0.31458544104006636,0.03145854410400667,True,1212,1098
7,2,0.3,0.0,uniform,uniform,0.3,0,0.003141786493352283,0.0040832071875532465,0.3726493435393562,0.11179480306180689,True,312,183
7,2,0.3,0.0,uniform,uniform,0.3,1,0.0016356495748350852,0.005822587447861831,0.29638561591095414,0.08891568477328615,True,597,366
7,2,0.3,0.0,uniform,uniform,0.3,2,0.001993149775973979,0.009495661593973637,0.31037497986575174,0.09311249395972554,True,783,549
7,2,0.3,0.0,uniform,uniform,0.3,3,0.0009258265647336117,0.00961090965817372,0.22133751782966266,0.06640125534889874,True,1122,732
7,2,0.3,0.0,uniform,uniform,0.3,4,0.018991214148559088,0.026523342976967495,0.9464424295229494,0.2839327288568848,True,1236,915
7,2,0.3,0.0,uniform,uniform,0.3,5,0.010554291637740576,0.025715575863917668,0.6625097006660645,0.1987529101998194,True,1464,1098
7,2,0.3,0.0,uniform,uniform,0.5,0,0.003141786493352283,0.0040832071875532465,0.3726493435393562,0.1863246717696781,True,312,183
7,2,0.3,0.0,uniform,uniform,0.5,1,0.003259310385899994,0.008961654889086882,0.30669063849178557,0.15334531924589284,True,615,366
7,2,0.3,0.0,uniform,uniform,0.5,2,0.0012160561926144453,0.009997329053779444,0.18964107201705435,0.09482053600852722,True,960,549
7,2,0.3,0.0,uniform,uniform,0.5,3,0.02025295892663692,0.026262681931257248,0.8721761396425686,0.4360880698212842,True,1242,732
7,2,0.3,0.0,uniform,uniform,0.5,4,0.012265614370846833,0.026419745137294132,0.4360880698212843,0.2180440349106422,True,1353,915
7,2,0.3,0.0,uniform,uniform,0.5,5,0.010838751989970419,0.025809194892644882,0.2180440349106421,0.10902201745532089,True,1509,1098
7,2,0.3,0.0,uniform,uniform,1.0,0,0.003141786493352283,0.0040832071875532465,0.3726493435393562,0.3726493435393562,True,312,183
7,2,0.3,0.0,uniform,uniform,1.0,1,0.019248112667582973,0.02648714433113734,0.9340173231273106,0.9340173231273106,True,411,366
7,2,0.3,0.0,uniform,uniform,1.0,2,0.010535019188093742,0.02569563438495,0.0,0.0,True,603,549
