seed,dimension,poison_ratio,target,initialization,evaluator,update_rate,round,agent_id,is_poisoned,reputation_share,optimization_before,marginal_contribution,positive_contribution,contribution_share,optimization_after
0,2,0.3,0.0,uniform,uniform,0.1,0,9,False,0.4189443364079017,0.3333333333333333,0.020392246699581545,0.020392246699581545,0.07552728879769342,0.3075527288797693
0,2,0.3,0.0,uniform,uniform,0.1,0,7,False,0.31581136992161585,0.3333333333333333,0.24547328194603327,0.24547328194603327,0.8355818499895349,0.3835581849989535
0,2,0.3,0.0,uniform,uniform,0.1,0,6,False,0.26524429367048247,0.3333333333333333,0.0243497082653145,0.0243497082653145,0.08889086121277169,0.30888908612127713
0,2,0.3,0.0,uniform,uniform,0.1,1,9,False,0.4189443364079017,0.3075527288797693,0.020533445756882433,0.020533445756882433,0.0759030331874937,0.2843877593105418
0,2,0.3,0.0,uniform,uniform,0.1,1,7,False,0.31581136992161585,0.3835581849989535,0.24561448100333413,0.24561448100333413,0.8348498382061844,0.42868735031967664
0,2,0.3,0.0,uniform,uniform,0.1,1,6,False,0.26524429367048247,0.30888908612127713,0.02449090732261539,0.02449090732261539,0.08924712860632192,0.2869248903697816
0,2,0.3,0.0,uniform,uniform,0.1,2,9,False,0.4189443364079017,0.2843877593105418,0.020514956830690306,0.020514956830690306,0.0758538946920956,0.2635343728486972
0,2,0.3,0.0,uniform,uniform,0.1,2,7,False,0.31581136992161585,0.42868735031967664,0.24559599207714203,0.24559599207714203,0.8349455680656952,0.46931317209427853
0,2,0.3,0.0,uniform,uniform,0.1,2,6,False,0.26524429367048247,0.2869248903697816,0.02447241839642326,0.02447241839642326,0.08920053724220929,0.2671524550570244
0,2,0.3,0.0,uniform,uniform,0.1,3,9,False,0.4189443364079017,0.2635343728486972,0.02478986280038953,0.02478986280038953,0.0867372604588473,0.24585466160971214
0,2,0.3,0.0,uniform,uniform,0.1,3,7,False,0.31581136992161585,0.46931317209427853,0.24987089804684123,0.24987089804684123,0.8137429840749917,0.5037561532923498
0,2,0.3,0.0,uniform,uniform,0.1,3,6,False,0.26524429367048247,0.2671524550570244,0.028747324366122484,0.028747324366122484,0.099519755466161,0.250389185097938
0,2,0.3,0.0,uniform,uniform,0.1,4,9,False,0.4189443364079017,0.24585466160971214,0.023159442624698087,0.023159442624698087,0.0826967322954846,0.2295388686782894
0,2,0.3,0.0,uniform,uniform,0.1,4,7,False,0.31581136992161585,0.5037561532923498,0.2482404778711498,0.2482404778711498,0.8216145965509979,0.5355419976182146
0,2,0.3,0.0,uniform,uniform,0.1,4,6,False,0.26524429367048247,0.250389185097938,0.027116904190431043,0.027116904190431043,0.09568867115351762,0.23491913370349599
0,2,0.3,0.0,uniform,uniform,0.1,5,9,False,0.4189443364079017,0.2295388686782894,0.021773978446920715,0.021773978446920715,0.07915772370824291,0.21450075418128478
0,2,0.3,0.0,uniform,uniform,0.1,5,7,False,0.31581136992161585,0.5355419976182146,0.24685501369337243,0.24685501369337243,0.828509166523464,0.5648387145087396
0,2,0.3,0.0,uniform,uniform,0.1,5,6,False,0.26524429367048247,0.23491913370349599,0.02573144001265367,0.02573144001265367,0.09233310976829313,0.2206605313099757
0,2,0.3,0.0,uniform,uniform,0.3,0,9,False,0.4189443364079017,0.3333333333333333,0.020392246699581545,0.020392246699581545,0.07552728879769342,0.25599151997264136
0,2,0.3,0.0,uniform,uniform,0.3,0,7,False,0.31581136992161585,0.3333333333333333,0.24547328194603327,0.24547328194603327,0.8355818499895349,0.4840078883301938
0,2,0.3,0.0,uniform,uniform,0.3,0,6,False,0.26524429367048247,0.3333333333333333,0.0243497082653145,0.0243497082653145,0.08889086121277169,0.26000059169716483
0,2,0.3,0.0,uniform,uniform,0.3,1,9,False,0.4189443364079017,0.25599151997264136,0.02519818814471364,0.02519818814471364,0.08772886090385643,0.20551272225200587
0,2,0.3,0.0,uniform,uniform,0.3,1,7,False,0.31581136992161585,0.4840078883301938,0.2502792233911654,0.2502792233911654,0.8118111835482876,0.582348876895622
0,2,0.3,0.0,uniform,uniform,0.3,1,6,False,0.26524429367048247,0.26000059169716483,0.029155649710446596,0.029155649710446596,0.100459955547856,0.21213840085237218
0,2,0.3,0.0,uniform,uniform,0.3,2,9,False,0.4189443364079017,0.20551272225200587,-0.005876490225394562,0.0,0.006666666666666667,0.1458589055764041
0,2,0.3,0.0,uniform,uniform,0.3,2,7,False,0.31581136992161585,0.582348876895622,0.21920454502105716,0.21920454502105716,0.9866666666666667,0.7036442138269354
0,2,0.3,0.0,uniform,uniform,0.3,2,6,False,0.26524429367048247,0.21213840085237218,-0.0019190286596616063,0.0,0.006666666666666667,0.15049688059666053
0,2,0.3,0.0,uniform,uniform,0.3,3,9,False,0.4189443364079017,0.1458589055764041,-0.005876624335845307,0.0,0.006666666666666667,0.10410123390348287
0,2,0.3,0.0,uniform,uniform,0.3,3,7,False,0.31581136992161585,0.7036442138269354,0.2192044109106064,0.2192044109106064,0.9866666666666667,0.7885509496788548
0,2,0.3,0.0,uniform,uniform,0.3,3,6,False,0.26524429367048247,0.15049688059666053,-0.001919162770112351,0.0,0.006666666666666667,0.10734781641766236
0,2,0.3,0.0,uniform,uniform,0.3,4,9,False,0.4189443364079017,0.10410123390348287,-0.005876678973436356,0.0,0.006666666666666667,0.07487086373243802
0,2,0.3,0.0,uniform,uniform,0.3,4,7,False,0.31581136992161585,0.7885509496788548,0.21920435627301535,0.21920435627301535,0.9866666666666667,0.8479856647751983
0,2,0.3,0.0,uniform,uniform,0.3,4,6,False,0.26524429367048247,0.10734781641766236,-0.0019192174077033997,0.0,0.006666666666666667,0.07714347149236367
0,2,0.3,0.0,uniform,uniform,0.3,5,9,False,0.4189443364079017,0.07487086373243802,-0.005876688907543816,0.0,0.006666666666666667,0.05440960461270662
0,2,0.3,0.0,uniform,uniform,0.3,5,7,False,0.31581136992161585,0.8479856647751983,0.2192043463389079,0.2192043463389079,0.9866666666666667,0.8895899653426388
0,2,0.3,0.0,uniform,uniform,0.3,5,6,False,0.26524429367048247,0.07714347149236367,-0.00191922734181086,0.0,0.006666666666666667,0.056000430044654576
0,2,0.3,0.0,uniform,uniform,0.5,0,9,False,0.4189443364079017,0.3333333333333333,0.020392246699581545,0.020392246699581545,0.07552728879769342,0.2044303110655134
0,2,0.3,0.0,uniform,uniform,0.5,0,7,False,0.31581136992161585,0.3333333333333333,0.24547328194603327,0.24547328194603327,0.8355818499895349,0.5844575916614342
0,2,0.3,0.0,uniform,uniform,0.5,0,6,False,0.26524429367048247,0.3333333333333333,0.0243497082653145,0.0243497082653145,0.08889086121277169,0.21111209727305252
0,2,0.3,0.0,uniform,uniform,0.5,1,9,False,0.4189443364079017,0.2044303110655134,0.019792349388202034,0.019792349388202034,0.07391859791052129,0.13917445448801735
0,2,0.3,0.0,uniform,uniform,0.5,1,7,False,0.31581136992161585,0.5844575916614342,0.24487338463465375,0.24487338463465375,0.8387158440481143,0.7115867178547742
0,2,0.3,0.0,uniform,uniform,0.5,1,6,False,0.26524429367048247,0.21111209727305252,0.02374981095393499,0.02374981095393499,0.08736555804136441,0.14923882765720847
0,2,0.3,0.0,uniform,uniform,0.5,2,9,False,0.4189443364079017,0.13917445448801735,-0.005876624335845307,0.0,0.006666666666666667,0.072920560577342
0,2,0.3,0.0,uniform,uniform,0.5,2,7,False,0.31581136992161585,0.7115867178547742,0.2192044109106064,0.2192044109106064,0.9866666666666667,0.8491266922607205
0,2,0.3,0.0,uniform,uniform,0.5,2,6,False,0.26524429367048247,0.14923882765720847,-0.001919162770112351,0.0,0.006666666666666667,0.07795274716193756
0,2,0.3,0.0,uniform,uniform,0.5,3,9,False,0.4189443364079017,0.072920560577342,-0.005876731127500534,0.0,0.006666666666666667,0.039793613622004335
0,2,0.3,0.0,uniform,uniform,0.5,3,7,False,0.31581136992161585,0.8491266922607205,0.21920430411895117,0.21920430411895117,0.9866666666666667,0.9178966794636936
0,2,0.3,0.0,uniform,uniform,0.5,3,6,False,0.26524429367048247,0.07795274716193756,-0.0019192695617675781,0.0,0.006666666666666667,0.042309706914302116
0,2,0.3,0.0,uniform,uniform,0.5,4,9,False,0.4189443364079017,0.039793613622004335,-0.005876690149307251,0.0,0.006666666666666667,0.023230140144335498
0,2,0.3,0.0,uniform,uniform,0.5,4,7,False,0.31581136992161585,0.9178966794636936,0.21920434509714445,0.21920434509714445,0.9866666666666667,0.95228167306518
0,2,0.3,0.0,uniform,uniform,0.5,4,6,False,0.26524429367048247,0.042309706914302116,-0.001919228583574295,0.0,0.006666666666666667,0.024488186790484385
0,2,0.3,0.0,uniform,uniform,0.5,5,9,False,0.4189443364079017,0.023230140144335498,-0.005876624335845307,0.0,0.006666666666666667,0.014948403405501085
0,2,0.3,0.0,uniform,uniform,0.5,5,7,False,0.31581136992161585,0.95228167306518,0.2192044109106064,0.2192044109106064,0.9866666666666667,0.9694741698659234
0,2,0.3,0.0,uniform,uniform,0.5,5,6,False,0.26524429367048247,0.024488186790484385,-0.001919162770112351,0.0,0.006666666666666667,0.015577426728575528
0,2,0.3,0.0,uniform,uniform,1.0,0,9,False,0.4189443364079017,0.3333333333333333,0.020392246699581545,0.020392246699581545,0.07552728879769342,0.07552728879769342
0,2,0.3,0.0,uniform,uniform,1.0,0,7,False,0.31581136992161585,0.3333333333333333,0.24547328194603327,0.24547328194603327,0.8355818499895349,0.8355818499895349
0,2,0.3,0.0,uniform,uniform,1.0,0,6,False,0.26524429367048247,0.3333333333333333,0.0243497082653145,0.0243497082653145,0.08889086121277169,0.08889086121277169
0,2,0.3,0.0,uniform,uniform,1.0,1,9,False,0.4189443364079017,0.07552728879769342,-0.005876690149307251,0.0,0.006666666666666667,0.006666666666666667
0,2,0.3,0.0,uniform,uniform,1.0,1,7,False,0.31581136992161585,0.8355818499895349,0.21920434509714445,0.21920434509714445,0.9866666666666667,0.9866666666666667
0,2,0.3,0.0,uniform,uniform,1.0,1,6,False,0.26524429367048247,0.08889086121277169,-0.001919228583574295,0.0,0.006666666666666667,0.006666666666666667
0,2,0.3,0.0,uniform,uniform,1.0,2,9,False,0.4189443364079017,0.006666666666666667,-0.005876690149307251,0.0,0.006666666666666667,0.006666666666666667
0,2,0.3,0.0,uniform,uniform,1.0,2,7,False,0.31581136992161585,0.9866666666666667,0.21920434509714445,0.21920434509714445,0.9866666666666667,0.9866666666666667
0,2,0.3,0.0,uniform,uniform,1.0,2,6,False,0.26524429367048247,0.006666666666666667,-0.001919228583574295,0.0,0.006666666666666667,0.006666666666666667
1,2,0.3,0.0,uniform,uniform,0.1,0,12,False,0.5072287380619492,0.3333333333333333,0.06320004910230637,0.06320004910230637,0.09939639061172774,0.3099396390611728
1,2,0.3,0.0,uniform,uniform,0.1,0,3,False,0.3439418415041946,0.3333333333333333,0.054833121597766876,0.054833121597766876,0.08712008879258924,0.3087120088792589
1,2,0.3,0.0,uniform,uniform,0.1,0,8,False,0.14882942043385614,0.3333333333333333,0.5498869468768437,0.5498869468768437,0.8134835205956831,0.3813483520595683
1,2,0.3,0.0,uniform,uniform,0.1,1,12,False,0.5072287380619492,0.3099396390611728,0.059615048269430794,0.059615048269430794,0.09556783619554843,0.2885024587746104
1,2,0.3,0.0,uniform,uniform,0.1,1,3,False,0.3439418415041946,0.3087120088792589,0.05124812076489131,0.05124812076489131,0.08309062344290277,0.28614987033562334
1,2,0.3,0.0,uniform,uniform,0.1,1,8,False,0.14882942043385614,0.3813483520595683,0.5463019460439682,0.5463019460439682,0.8213415403615488,0.4253476708897663
1,2,0.3,0.0,uniform,uniform,0.1,2,12,False,0.5072287380619492,0.2885024587746104,0.063513262818257,0.063513262818257,0.09972503465783238,0.2696247163629326
1,2,0.3,0.0,uniform,uniform,0.1,2,3,False,0.3439418415041946,0.28614987033562334,0.05514633531371753,0.05514633531371753,0.08746597908229317,0.2662814812102903
1,2,0.3,0.0,uniform,uniform,0.1,2,8,False,0.14882942043385614,0.4253476708897663,0.5502001605927944,0.5502001605927944,0.8128089862598744,0.4640938024267771
1,2,0.3,0.0,uniform,uniform,0.1,3,12,False,0.5072287380619492,0.2696247163629326,0.05968148758014043,0.05968148758014043,0.09563992851579164,0.25222623757821855
1,2,0.3,0.0,uniform,uniform,0.1,3,3,False,0.3439418415041946,0.2662814812102903,0.051314560075600944,0.051314560075600944,0.08316649894963998,0.2479699829842253
1,2,0.3,0.0,uniform,uniform,0.1,3,8,False,0.14882942043385614,0.4640938024267771,0.5463683853546778,0.5463683853546778,0.8211935725345683,0.4998037794375562
1,2,0.3,0.0,uniform,uniform,0.1,4,12,False,0.5072287380619492,0.25222623757821855,0.06654927010337511,0.06654927010337511,0.10286339838377222,0.23728995365877392
1,2,0.3,0.0,uniform,uniform,0.1,4,3,False,0.3439418415041946,0.2479699829842253,0.05818234259883563,0.05818234259883563,0.09076903462590681,0.23224988814839345
1,2,0.3,0.0,uniform,uniform,0.1,4,8,False,0.14882942043385614,0.4998037794375562,0.5532361678779125,0.5532361678779125,0.806367566990321,0.5304601581928328
1,2,0.3,0.0,uniform,uniform,0.1,5,12,False,0.5072287380619492,0.23728995365877392,0.06661883120735486,0.06661883120735486,0.10293431684215057,0.22385438997711155
1,2,0.3,0.0,uniform,uniform,0.1,5,3,False,0.3439418415041946,0.23224988814839345,0.058251903702815376,0.058251903702815376,0.09084367467006581,0.21810926680056064
1,2,0.3,0.0,uniform,uniform,0.1,5,8,False,0.14882942043385614,0.5304601581928328,0.5533057289818922,0.5533057289818922,0.8062220084877837,0.5580363432223278
1,2,0.3,0.0,uniform,uniform,0.3,0,12,False,0.5072287380619492,0.3333333333333333,0.06320004910230637,0.06320004910230637,0.09939639061172774,0.26315225051685165
1,2,0.3,0.0,uniform,uniform,0.3,0,3,False,0.3439418415041946,0.3333333333333333,0.054833121597766876,0.054833121597766876,0.08712008879258924,0.2594693599711101
1,2,0.3,0.0,uniform,uniform,0.3,0,8,False,0.14882942043385614,0.3333333333333333,0.5498869468768437,0.5498869468768437,0.8134835205956831,0.47737838951203826
1,2,0.3,0.0,uniform,uniform,0.3,1,12,False,0.5072287380619492,0.26315225051685165,0.06299516931176186,0.06299516931176186,0.09918091679924984,0.2139608504015711
1,2,0.3,0.0,uniform,uniform,0.3,1,3,False,0.3439418415041946,0.2594693599711101,0.054628241807222366,0.054628241807222366,0.08689330756741576,0.20769654425000178
1,2,0.3,0.0,uniform,uniform,0.3,1,8,False,0.14882942043385614,0.47737838951203826,0.5496820670862992,0.5496820670862992,0.8139257756333345,0.5783426053484271
1,2,0.3,0.0,uniform,uniform,0.3,2,12,False,0.5072287380619492,0.2139608504015711,0.05447357520461082,0.05447357520461082,0.08985307520040618,0.17672851784122162
1,2,0.3,0.0,uniform,uniform,0.3,2,3,False,0.3439418415041946,0.20769654425000178,0.046106647700071335,0.046106647700071335,0.07707596910904962,0.16851037170771613
1,2,0.3,0.0,uniform,uniform,0.3,2,8,False,0.14882942043385614,0.5783426053484271,0.5411604729791482,0.5411604729791482,0.8330709556905442,0.6547611104510622
1,2,0.3,0.0,uniform,uniform,0.3,3,12,False,0.5072287380619492,0.17672851784122162,0.05429449056585629,0.05429449056585629,0.08964906705938096,0.15060468260666945
1,2,0.3,0.0,uniform,uniform,0.3,3,3,False,0.3439418415041946,0.16851037170771613,0.04592756306131681,0.04592756306131681,0.07686125523902046,0.14101563676710746
1,2,0.3,0.0,uniform,uniform,0.3,3,8,False,0.14882942043385614,0.6547611104510622,0.5409813883403937,0.5409813883403937,0.8334896777015987,0.7083796806262231
1,2,0.3,0.0,uniform,uniform,0.3,4,12,False,0.5072287380619492,0.15060468260666945,0.054232373833656304,0.054232373833656304,0.08957822556153101,0.13229674549312792
1,2,0.3,0.0,uniform,uniform,0.3,4,3,False,0.3439418415041946,0.14101563676710746,0.04586544632911682,0.04586544632911682,0.07678669619404517,0.12174695459518876
1,2,0.3,0.0,uniform,uniform,0.3,4,8,False,0.14882942043385614,0.7083796806262231,0.5409192716081936,0.5409192716081936,0.8336350782444238,0.7459562999116833
1,2,0.3,0.0,uniform,uniform,0.3,5,12,False,0.5072287380619492,0.13229674549312792,0.054232398668924965,0.054232398668924965,0.08957825389333196,0.11948119801318913
1,2,0.3,0.0,uniform,uniform,0.3,5,3,False,0.3439418415041946,0.12174695459518876,0.04586547116438548,0.04586547116438548,0.07678672601261317,0.10825888602041608
1,2,0.3,0.0,uniform,uniform,0.3,5,8,False,0.14882942043385614,0.7459562999116833,0.5409192964434624,0.5409192964434624,0.8336350200940549,0.7722599159663948
1,2,0.3,0.0,uniform,uniform,0.5,0,12,False,0.5072287380619492,0.3333333333333333,0.06320004910230637,0.06320004910230637,0.09939639061172774,0.21636486197253052
